REPORT_DATE,ATL_OR_DR,CAMPAIGN_TYPE,CHANNEL,COST,FREE_TRIALS,LOG_COST,LOG_FREE_TRIALS
2023-09-15,DR - Direct Response,Title,paid social,1744.57,36551.95,7.464836428863297,10.506517173275247
2022-07-16,ATL - Above The Line,Brand,paid social,5707.42,29490.59,8.649697556828816,10.291860416937768
2023-07-23,DR - Direct Response,Brand,display,7552.15,14954.87,8.929719973774661,9.612859143895546
2023-04-11,DR - Direct Response,Brand,ott,515.57,11385.94,6.247210806966204,9.34022236363013
2023-07-07,DR - Direct Response,Brand,display,4302.47,18923.16,8.367176952995171,9.848194691587416
2023-08-20,DR - Direct Response,Brand,pmax,64.21,86629.11,4.177612831405111,11.369402724651358
2023-12-04,DR - Direct Response,Title,app,7587.59,107505.5,8.934401082381164,11.585306589838192
2023-04-13,ATL - Above The Line,Title,youtube,10459.01,25520.65,9.255314693641402,10.147282390541084
2023-04-22,DR - Direct Response,Title,youtube,12241.94,10721.84,9.412704723302289,9.280131324911398
2023-03-13,DR - Direct Response,Brand,youtube,1556.53,25413.13,7.350856512113344,10.143060597542181
2024-02-21,DR - Direct Response,Title,youtube,5547.61,224664.14,8.621302724922078,12.322366305951022
2022-07-16,ATL - Above The Line,Brand,display,41504.37,75086.4,10.633578095438006,11.226408047377939
2023-05-11,DR - Direct Response,Brand,app,40748.37,47897.98,10.615195658426801,10.776849488809022
2023-09-15,DR - Direct Response,Brand,paid social,3012.81,72403.02,8.01096033804876,11.190017101694238
2022-08-01,ATL - Above The Line,Brand,display,4083.71,129264.26,8.315006013342023,11.769621851165486
2023-08-22,DR - Direct Response,Title,ott,23588.27,8674.32,10.068547226607093,9.068237491742797
2023-01-21,DR - Direct Response,Title,app,211.52,18605.73,5.359036101582743,9.831278622214333
2022-08-11,ATL - Above The Line,Title,youtube,1772.46,16222.17,7.48068771968811,9.694195746305134
2023-11-15,ATL - Above The Line,Brand,display,35384.17,49677.58,10.47404808479395,10.813329133268104
2023-12-28,DR - Direct Response,Brand,pmax,18463.37,32371.31,9.82359820810185,10.385058706746685
2023-09-16,ATL - Above The Line,Brand,display,6184.58,58865.6,8.729976055692696,10.983029145980414
2023-01-21,DR - Direct Response,Title,youtube,209.6,16581.35,5.349960599699875,9.71609415567811
2022-09-11,DR - Direct Response,Brand,display,2902.12,109151.82,7.973541299718696,11.600504197649844
2023-03-22,DR - Direct Response,Title,app,1094.96,25716.72,6.999385970491588,10.15493552745484
2023-04-05,DR - Direct Response,Brand,paid social,5772.25,55329.51,8.660990459164005,10.921079753272412
2022-10-22,DR - Direct Response,Brand,youtube,736.86,91438.44,6.603754104707773,11.423432174215469
2022-10-20,DR - Direct Response,Brand,youtube,498.61,84364.23,6.213827794063915,11.342910628877759
2024-01-01,DR - Direct Response,Brand,pmax,76.41,39590.56,4.349115971216622,10.586371243213735
2022-12-10,ATL - Above The Line,Brand,display,28815.54,62707.51,10.268704806829271,11.046252443088946
2022-06-17,ATL - Above The Line,Brand,youtube,1543.32,158151.68,7.342338962996612,11.971316174527615
2024-03-26,ATL - Above The Line,Title,ott,4217.24,46146.48,8.3471732584243,10.739597633889737
2023-02-20,DR - Direct Response,Brand,display,3162.9,13261.34,8.059560722825498,9.492683718758986
2023-01-30,DR - Direct Response,Title,youtube,462.45,49475.52,6.138698504321842,10.809253492586002
2023-12-31,ATL - Above The Line,Title,olv,327.22,26556.91,5.793684115251482,10.187082910735132
2023-12-26,ATL - Above The Line,Title,tv,517.32,2616.03,6.250592812141702,7.869795365972274
2022-08-07,ATL - Above The Line,Launch,radio,860.88,43818.8,6.759116049836033,10.687841049013072
2024-01-04,ATL - Above The Line,Title,tv,6154.99,30990.55,8.725180870526001,10.341469865665266
2022-08-13,ATL - Above The Line,Launch,print,755.21,87931.72,6.6283191153842065,11.38432725559187
2022-08-15,ATL - Above The Line,Launch,cinema,74290.63,12992.14,11.215753572947014,9.472176804857396
2022-08-17,ATL - Above The Line,Title,cinema,20278.49,6088.9,9.91736530945991,8.714386940207879
2022-08-15,ATL - Above The Line,Launch,online display,13662.26,32650.76,9.522465757653148,10.393654038305352
2022-08-25,ATL - Above The Line,Title,cinema,2558.81,40366.39,7.84768831596926,10.605777559787674
2024-01-22,ATL - Above The Line,Brand,partnership,48854.22,30289.36,10.796616509489786,10.318584789061253
2024-02-02,ATL - Above The Line,Title,bvod,2142.61,28147.35,7.6702466026592635,10.245244017285104
2024-01-29,ATL - Above The Line,Title,ooh,3001.47,9438.13,8.007190562230615,9.15261909387551
2022-09-16,ATL - Above The Line,Brand,online display,4316.04,23983.11,8.37032526120632,10.085146806722788
2023-05-31,ATL - Above The Line,Title,bvod,11272.16,19438.09,9.330179958148811,9.875041266219187
2024-02-24,ATL - Above The Line,Title,digital audio,10025.82,80850.44,9.213018781831927,11.300368675607311
2024-02-24,ATL - Above The Line,Brand,bvod,1347.05,40331.91,7.2064143827724925,10.604923039987918
2022-10-01,ATL - Above The Line,Launch,paid social,1213.45,20860.42,7.102046578389318,9.945656799104642
2022-09-27,ATL - Above The Line,Title,print,10080.16,155356.98,9.218423614369318,11.953487281380893
2023-06-17,ATL - Above The Line,Title,ooh,11548.41,21051.47,9.354389632394115,9.954773171894226
2024-03-03,ATL - Above The Line,Title,bvod,1561.31,48237.58,7.353920774216677,10.783914394815245
2022-10-07,ATL - Above The Line,Title,print,180.98,23318.85,5.203896790928544,10.057060208196743
2023-06-24,ATL - Above The Line,Brand,partnership,2184.35,141558.88,7.689531277768115,11.860478086761951
2023-06-30,ATL - Above The Line,Title,tv,9786.54,30078.25,9.188865427136173,10.311590844242293
2022-10-21,ATL - Above The Line,Title,digital audio,82627.95,30983.2,11.32211538236531,10.341232676118242
2024-03-22,ATL - Above The Line,Title,partnership,365.38,23960.19,5.903671046157313,10.08419071710625
2024-03-18,ATL - Above The Line,Title,cinema,1470.44,33575.03,7.293996792122543,10.421567698508381
2022-10-30,ATL - Above The Line,Brand,bvod,1572.47,91818.12,7.361038650545777,11.427575833788651
2024-03-28,ATL - Above The Line,Title,bvod,36700.45,64396.38,10.510571542798965,11.072828228035046
2022-11-08,ATL - Above The Line,Title,cinema,2981.6,28356.12,8.000550682328681,10.252633424008405
2023-07-27,ATL - Above The Line,Title,online display,617.41,151881.15,6.427151667905727,11.930860170158107
2023-08-04,ATL - Above The Line,Brand,digital audio,8705.78,66173.52,9.07185731148287,11.100050773574473
2022-11-24,ATL - Above The Line,Title,cinema,1529.82,17764.29,7.333558818530219,9.785001832554931
2023-08-18,ATL - Above The Line,Title,ooh,348.36,6904.71,5.856102909177306,8.840103884597914
2022-12-05,ATL - Above The Line,Title,olv,633.85,18181.91,6.4533887505158,9.808237420928874
2023-09-01,ATL - Above The Line,Brand,print,72639.92,41732.0,11.19328367839321,10.63904746172768
2022-12-24,ATL - Above The Line,Brand,bvod,6353.69,50182.68,8.756948401945943,10.823445153221895
2022-12-24,ATL - Above The Line,Title,ooh,3857.58,107757.9,8.258054519128363,11.587651603162806
2023-09-16,ATL - Above The Line,Brand,partnership,2022.77,9196.86,7.612717387586619,9.12672612728388
2023-10-02,ATL - Above The Line,Brand,bvod,5380.95,17746.94,8.590806041017014,9.784024731830476
2023-10-09,ATL - Above The Line,Brand,digital audio,5266.48,8461.41,8.569307348803552,9.043389282008881
2023-02-19,ATL - Above The Line,Title,tv,5381.14,7198.54,8.590841343583238,8.881772414074275
2023-11-12,ATL - Above The Line,Title,digital audio,3907.23,14687.33,8.270839865064438,9.594808579928147
2022-06-22,ATL - Above The Line,Launch,ooh,15237.06,39820.9,9.631551524549812,10.5921722911961
2023-03-12,ATL - Above The Line,Brand,ooh,3310.95,59762.91,8.105292418772837,10.998157246046544
2023-11-22,ATL - Above The Line,Title,digital audio,543.53,10649.27,6.299923037273996,9.273340522928889
2023-03-22,ATL - Above The Line,Title,tv,1051.37,12243.38,6.958800042488447,9.412822335192987
2023-12-14,ATL - Above The Line,Brand,bvod,89.22,4625.27,4.50225113198025,8.439506206846925
2022-07-21,ATL - Above The Line,Launch,cinema,123221.12,34181.22,11.721743859419746,10.439460904823717
2022-08-25,ATL - Above The Line,Title,tv,15071.74,13228.23,9.620643093275437,9.490184054357053
2024-01-22,ATL - Above The Line,Brand,tv,709.8,146158.26,6.566391096280496,11.892452128094353
2023-06-03,ATL - Above The Line,Brand,print,1909.41,41584.09,7.555073157690446,10.63549696854236
2023-07-14,ATL - Above The Line,Title,online display,1005.97,23213.27,6.914701100815006,10.05252245477331
2022-11-24,ATL - Above The Line,Title,radio,51411.52,14492.8,10.847637001549058,9.581476250760721
2023-11-02,ATL - Above The Line,Title,cinema,244.78,6156.7,5.504436826856451,8.725458610181782
2023-11-08,ATL - Above The Line,Brand,partnership,3904.62,6991.66,8.270171820477694,8.852616306473253
2023-03-20,ATL - Above The Line,Title,ooh,2610.74,14771.21,7.8677719448599,9.60050299195589
2023-12-06,ATL - Above The Line,Brand,tv,14125.65,13676.63,9.55581836335169,9.523516930553752
2023-05-21,ATL - Above The Line,Brand,print,2632.12,10120.08,7.875924733847072,9.22237565651494
2024-04-24,DR - Direct Response,Brand,paid social,132.91,40241.78,4.897167932507474,10.602685887874406
2024-01-25,DR - Direct Response,Title,ott,2018.3,46177.24,7.610506195684777,10.740263970445532
2023-11-04,ATL - Above The Line,Title,paid social,549.23,17403.62,6.310336372631051,9.764490967200535
2023-08-11,DR - Direct Response,Brand,ott,3666.26,192024.91,8.207200068203067,12.165385589821934
2023-03-29,DR - Direct Response,Brand,paid social,42277.36,4781.37,10.652030650206317,8.472691518508995
2023-05-08,DR - Direct Response,Brand,ott,137.49,29224.89,4.930798120854626,10.28281023925553
2022-09-03,ATL - Above The Line,Title,paid social,749.09,22141.38,6.620193199330932,10.005248698226804
2023-06-21,DR - Direct Response,Brand,ott,1171.06,15868.47,7.066518163365811,9.672152416617479
2022-11-26,DR - Direct Response,Title,paid social,1594.69,13693.65,7.375061523554606,9.524760524598054
2024-01-26,DR - Direct Response,Title,paid social,12079.06,27376.96,9.399311438363888,10.217493589127288
2022-07-13,DR - Direct Response,Title,paid social,2321.65,21987.63,7.750464054178323,9.998280780562085
2023-09-10,ATL - Above The Line,Title,paid social,6726.56,18608.78,8.813967801178904,9.83144252796513
2023-09-30,DR - Direct Response,Brand,app,1026.34,7493.81,6.934728216483563,8.921966059981887
2022-07-05,ATL - Above The Line,Brand,youtube,4809.29,5439.73,8.478512652342665,8.601668522023628
2022-09-22,DR - Direct Response,Brand,ott,12928.99,20641.49,9.467304698370398,9.93510685185402
2023-06-26,ATL - Above The Line,Title,youtube,846.8,18419.01,6.742644758918536,9.821192852697315
2023-04-22,DR - Direct Response,Brand,app,13012.35,22625.02,9.473731032595804,10.026855850424854
2023-03-18,DR - Direct Response,Brand,youtube,3490.57,24723.05,8.158106770774793,10.115531733103603
2023-04-08,DR - Direct Response,Title,paid social,20959.86,16323.68,9.9504121681276,9.70043335211484
2023-01-14,DR - Direct Response,Title,paid social,2207.72,22278.89,7.700168441198711,10.011439756865657
2023-01-13,DR - Direct Response,Brand,ott,6319.78,11711.84,8.751597897247082,9.368440954940718
2023-12-21,DR - Direct Response,Brand,paid social,2951.27,127127.22,7.9903296449524746,11.752951462430273
2023-06-24,ATL - Above The Line,Title,paid social,2669.43,12361.04,7.8899947871164855,9.422385765936358
2023-08-14,DR - Direct Response,Title,app,5067.79,19002.91,8.53085740932457,9.852400026450512
2022-08-08,ATL - Above The Line,Brand,ott,8368.54,13339.48,9.032354203789275,9.498558300831274
2022-11-18,ATL - Above The Line,Brand,paid social,332.88,13116.69,5.8107816469825355,9.481716979923283
2023-03-17,ATL - Above The Line,Title,paid social,42235.91,28258.6,10.65104976229521,10.249188501856676
2023-10-07,DR - Direct Response,Brand,paid social,110.67,24881.95,4.7155480934577,10.121938108956185
2024-01-19,DR - Direct Response,Brand,ott,922.59,17389.17,6.828268250223805,9.763660383033727
2023-10-01,DR - Direct Response,Brand,display,2678.81,20746.1,7.893501175469308,9.940161756855495
2023-03-07,DR - Direct Response,Title,paid social,6684.84,13392.77,8.807747136092447,9.502544952454556
2022-12-19,DR - Direct Response,Brand,app,54628.56,41248.32,10.908330407174645,10.627389906778465
2024-02-06,DR - Direct Response,Title,paid social,110.94,216594.03,4.717963013463214,12.285784667764077
2024-03-28,ATL - Above The Line,Title,ott,1270.14,11464.14,7.147669414612037,9.347066406294642
2023-11-25,ATL - Above The Line,Brand,paid social,68.33,40928.42,4.238877712954399,10.619604398850985
2023-11-15,DR - Direct Response,Title,youtube,3362.24,28840.08,8.120660074046729,10.26955603868663
2023-03-18,ATL - Above The Line,Brand,paid social,5185.8,53909.84,8.55387221567473,10.895086849849086
2023-02-20,ATL - Above The Line,Brand,youtube,56089.69,55454.37,10.934725124084768,10.923333832093043
2022-09-22,ATL - Above The Line,Brand,youtube,3948.27,33876.11,8.28128603068909,10.430494844065075
2023-12-06,ATL - Above The Line,Brand,display,20905.64,26489.35,9.947822090845163,10.184535794711861
2024-01-24,DR - Direct Response,Brand,pmax,9109.97,17830.89,9.117234460985355,9.788743706361169
2022-09-05,DR - Direct Response,Brand,youtube,1447.59,12799.85,7.278345948520499,9.45726685395291
2023-06-20,DR - Direct Response,Title,youtube,249.65,25016.79,5.524057543709512,10.127342450783106
2022-10-14,DR - Direct Response,Title,youtube,5216.96,7600.77,8.559861799894964,8.936136393895495
2023-09-29,ATL - Above The Line,Title,youtube,214.86,15196.27,5.3746300493972,9.628871085440252
2022-07-28,DR - Direct Response,Brand,youtube,32897.87,83667.29,10.40119358965905,11.334615331648026
2022-12-06,DR - Direct Response,Brand,app,2370.27,30431.85,7.771180955583713,10.323277896080182
2022-07-25,ATL - Above The Line,Brand,youtube,27463.34,67492.6,10.220643714903602,11.119788057550597
2022-07-01,ATL - Above The Line,Brand,display,1334.73,120388.48,7.197233237864098,11.698487432624121
2022-10-28,DR - Direct Response,Title,app,5159.35,23083.63,8.548759685632659,10.046922307089014
2022-12-04,DR - Direct Response,Title,app,4633.95,33941.17,8.441380690455254,10.432413473102654
2022-12-30,ATL - Above The Line,Brand,display,2927.72,20367.36,7.982320746491694,9.921737995424966
2022-06-26,DR - Direct Response,Brand,youtube,1454.37,12202.56,7.28301544281061,9.409482991433741
2024-05-01,DR - Direct Response,Title,display,6448.98,10600.1,8.771832309009817,9.268713048300958
2022-09-13,DR - Direct Response,Brand,app,596.77,64222.64,6.393206064582548,11.070126646199189
2023-03-29,ATL - Above The Line,Brand,paid social,357.89,33985.51,5.883015934850922,10.433718960160475
2023-08-20,DR - Direct Response,Title,display,29929.97,175705.79,10.306649009275812,12.0765719188468
2023-04-01,DR - Direct Response,Brand,display,11799.82,73086.46,9.375924299564756,11.199412085194568
2022-08-31,DR - Direct Response,Brand,youtube,3576.79,13240.52,8.182500570339514,9.491112626526945
2023-09-04,ATL - Above The Line,Title,youtube,64145.21,64042.01,11.068920288017882,11.067310167879926
2022-08-04,ATL - Above The Line,Title,youtube,1958.56,20301.49,7.580475237227039,9.918498817606267
2022-11-03,DR - Direct Response,Title,app,34571.82,93427.28,10.450823103207467,11.444949362113103
2024-01-12,ATL - Above The Line,Brand,paid social,4359.88,16926.72,8.38042915083955,9.736707793878505
2022-08-18,ATL - Above The Line,Title,bvod,499.49,9593.71,6.215587618535692,9.168967183910004
2022-08-20,ATL - Above The Line,Title,bvod,89235.96,12410.55,11.399050582524723,9.426382769674166
2023-05-07,ATL - Above The Line,Brand,print,18987.58,13063.08,9.851593024812454,9.477621758330265
2024-01-19,ATL - Above The Line,Title,digital audio,2552.53,11868.84,7.8452319945990645,9.381756008153136
2022-08-24,ATL - Above The Line,Launch,bvod,11799.89,15523.59,9.375930231338343,9.650180497435242
2022-08-26,ATL - Above The Line,Launch,paid social,1532.4,65100.87,7.335242771124794,11.083708552822507
2023-05-13,ATL - Above The Line,Brand,radio,14184.68,167017.87,9.559988284056601,12.025862079027526
2024-01-28,ATL - Above The Line,Brand,olv,42.41,7260.97,3.770689829311502,8.890406420872386
2023-05-16,ATL - Above The Line,Brand,digital audio,503.97,97902.91,6.224499021570163,11.491741766434044
2022-09-08,ATL - Above The Line,Launch,paid social,18599.15,17073.88,9.830924924184904,9.745363656595847
2022-08-24,ATL - Above The Line,Launch,online display,2023.64,39079.81,7.613147185958519,10.573386832656356
2022-09-14,ATL - Above The Line,Title,ooh,4618.86,5246.64,8.438119680586336,8.56553373071003
2024-02-12,ATL - Above The Line,Title,ooh,279.31,46631.94,5.63589613359573,10.750062437353751
2023-06-18,ATL - Above The Line,Title,ctv,89208.06,3689.05,11.398737882916993,8.213395287078272
2023-06-26,ATL - Above The Line,Title,partnership,27233.9,37771.58,10.21225451806512,10.539338721554701
2024-03-13,ATL - Above The Line,Title,digital audio,2210.65,35684.22,7.701494122274777,10.48249187644151
2024-03-24,ATL - Above The Line,Title,cinema,1529.66,33390.18,7.333454293921111,10.416047072235392
2023-07-12,ATL - Above The Line,Brand,partnership,20368.49,13191.51,9.921793472088574,9.487404523285978
