ATL_OR_DR,CAMPAIGN_TYPE,CHANNEL,COST,FREE_TRIALS,HOLIDAY_FLAG,LAG_3_HOLIDAY_FLAG,LEAD_3_HOLIDAY_FLAG,SEASON,CHANNEL_ATL_OR_DR,CHANNEL_CAMPAIGN_TYPE,COST_PER_FREE_TRIALS,COST_BY_FREE_TRIALS,LOG_COST,LOG_FREE_TRIALS,LOG_COST_PER_FREE_TRIALS,LOG_COST_BY_FREE_TRIALS
DR - Direct Response,Title,app,7587.59,107505.5,False,False,False,Winter,app_DR - Direct Response,app_Title,0.07057862155889699,815707656.745,8.934401082381164,11.585306589838192,0.06819927012364563,20.519566586169613
ATL - Above The Line,Title,youtube,10459.01,25520.65,False,False,False,Spring,youtube_ATL - Above The Line,youtube_Title,0.40982537670474695,266920733.55650002,9.255314693641402,10.147282390541084,0.3434658504117995,19.402462297968395
DR - Direct Response,Title,youtube,12241.94,10721.84,False,False,False,Spring,youtube_DR - Direct Response,youtube_Title,1.141776038441163,131256121.9696,9.412704723302289,9.280131324911398,0.7616354093420594,18.692661109544826
DR - Direct Response,Brand,youtube,1556.53,25413.13,False,False,False,Spring,youtube_DR - Direct Response,youtube_Brand,0.061249047244475587,39556299.2389,7.350856512113344,10.143060597542181,0.05944656087573843,17.493235537567198
DR - Direct Response,Title,youtube,5547.61,224664.14,False,False,True,Winter,youtube_DR - Direct Response,youtube_Title,0.024692903816336684,1246349029.7054,8.621302724922078,12.322366305951022,0.024392961666675178,20.943484339036488
ATL - Above The Line,Brand,display,41504.37,75086.4,False,False,False,Summer,display_ATL - Above The Line,display_Brand,0.5527548264399412,3116413727.568,10.633578095438006,11.226408047377939,0.4400306607699078,21.859948731676322
DR - Direct Response,Brand,app,40748.37,47897.98,False,False,False,Spring,app_DR - Direct Response,app_Brand,0.8507325361111262,1951764611.2926002,10.615195658426801,10.776849488809022,0.6155815261820703,21.39199972970114
DR - Direct Response,Brand,paid social,3012.81,72403.02,False,False,False,Fall,paid social_DR - Direct Response,paid social_Brand,0.041611662054980576,218136542.68620002,8.01096033804876,11.190017101694238,0.04076918869883364,19.200631771864238
ATL - Above The Line,Brand,display,4083.71,129264.26,False,False,False,Summer,display_ATL - Above The Line,display_Brand,0.03159194970055915,527877751.2046,8.315006013342023,11.769621851165486,0.03110319129215999,20.084375284947818
DR - Direct Response,Title,ott,23588.27,8674.32,False,False,False,Summer,ott_DR - Direct Response,ott_Title,2.7193220909535274,204612202.2264,10.068547226607093,9.068237491742797,1.3135414180638494,19.136627054015953
DR - Direct Response,Title,app,211.52,18605.73,False,False,False,Winter,app_DR - Direct Response,app_Title,0.01136854076674229,3935484.0096,5.359036101582743,9.831278622214333,0.011304404539628611,15.185544687536932
ATL - Above The Line,Title,youtube,1772.46,16222.17,False,False,False,Summer,youtube_ATL - Above The Line,youtube_Title,0.10926158460921073,28753147.4382,7.48068771968811,9.694195746305134,0.10369455486373635,17.174257830105667
ATL - Above The Line,Brand,display,35384.17,49677.58,False,False,False,Fall,display_ATL - Above The Line,display_Brand,0.7122764434177349,1757799935.9086,10.47404808479395,10.813329133268104,0.5378237386429912,21.28732882820257
DR - Direct Response,Brand,pmax,18463.37,32371.31,False,False,True,Winter,pmax_DR - Direct Response,pmax_Brand,0.570362150929326,597683473.9147,9.82359820810185,10.385058706746685,0.4513062621418616,20.20857186562024
ATL - Above The Line,Brand,display,6184.58,58865.6,False,False,False,Fall,display_ATL - Above The Line,display_Brand,0.10506271914326873,364059012.448,8.729976055692696,10.983029145980414,0.09990209276463509,19.712826537317344
DR - Direct Response,Title,youtube,209.6,16581.35,False,False,False,Winter,youtube_DR - Direct Response,youtube_Title,0.012640707783141905,3475450.9599999995,5.349960599699875,9.71609415567811,0.012561480993047613,15.06123508895556
DR - Direct Response,Brand,display,2902.12,109151.82,False,False,False,Fall,display_DR - Direct Response,display_Brand,0.026587921300808358,316771679.8584,7.973541299718696,11.600504197649844,0.026240605344095395,19.573691822679113
DR - Direct Response,Title,app,1094.96,25716.72,False,False,False,Spring,app_DR - Direct Response,app_Title,0.04257774708438712,28158779.731200002,6.999385970491588,10.15493552745484,0.04169624944903351,17.153369790419006
DR - Direct Response,Brand,paid social,5772.25,55329.51,False,False,False,Spring,paid social_DR - Direct Response,paid social_Brand,0.10432497956334694,319375764.0975,8.660990459164005,10.921079753272412,0.09923427008437648,19.581878914527984
DR - Direct Response,Brand,youtube,736.86,91438.44,False,False,False,Fall,youtube_DR - Direct Response,youtube_Brand,0.008058536431723901,67377328.89840001,6.603754104707773,11.423432174215469,0.00802623981994082,18.025819167647843
DR - Direct Response,Brand,youtube,498.61,84364.23,False,False,False,Fall,youtube_DR - Direct Response,youtube_Brand,0.0059102062568460595,42064848.7203,6.213827794063915,11.342910628877759,0.0058928094998078094,17.554723026401536
DR - Direct Response,Brand,pmax,76.41,39590.56,True,False,False,Winter,pmax_DR - Direct Response,pmax_Brand,0.001930005536673389,3025114.6895999997,4.349115971216622,10.586371243213735,0.0019281454688971382,14.922459893211645
ATL - Above The Line,Brand,display,28815.54,62707.51,False,False,False,Winter,display_ATL - Above The Line,display_Brand,0.4595229502813937,1806950762.7054002,10.268704806829271,11.046252443088946,0.3781096359444077,21.314906600650914
ATL - Above The Line,Brand,youtube,1543.32,158151.68,False,True,False,Summer,youtube_ATL - Above The Line,youtube_Brand,0.00975847996050374,244078650.7776,7.342338962996612,11.971316174527615,0.009711173505352761,19.31300107466684
ATL - Above The Line,Title,ott,4217.24,46146.48,False,False,False,Spring,ott_ATL - Above The Line,ott_Title,0.09138811887710611,194610781.3152,8.3471732584243,10.739597633889737,0.08745038958017952,19.086512133761914
DR - Direct Response,Brand,display,3162.9,13261.34,True,False,False,Winter,display_DR - Direct Response,display_Brand,0.23850530941820358,41944292.286,8.059560722825498,9.492683718758986,0.21390525691281853,17.551852945533156
DR - Direct Response,Title,youtube,462.45,49475.52,False,False,False,Winter,youtube_DR - Direct Response,youtube_Title,0.009347046781923668,22879954.224,6.138698504321842,10.809253492586002,0.009303633454745889,16.94577176748095
ATL - Above The Line,Title,olv,327.22,26556.91,False,True,False,Winter,olv_ATL - Above The Line,olv_Title,0.01232146360401116,8689952.090200001,5.793684115251482,10.187082910735132,0.012246172207247448,15.977678099091216
ATL - Above The Line,Title,tv,517.32,2616.03,False,False,True,Winter,tv_ATL - Above The Line,tv_Title,0.1977500258024564,1353324.6396000003,6.250592812141702,7.869795365972274,0.1804448183235333,14.118075557869016
ATL - Above The Line,Launch,radio,860.88,43818.8,False,False,False,Summer,radio_ATL - Above The Line,radio_Launch,0.019646361835559165,37722728.544,6.759116049836033,10.687841049013072,0.01945586309763875,17.44577337642002
ATL - Above The Line,Title,tv,6154.99,30990.55,False,False,True,Winter,tv_ATL - Above The Line,tv_Title,0.1986086081079555,190746525.34449998,8.725180870526001,10.341469865665266,0.18116139081822413,19.066456017449266
ATL - Above The Line,Launch,print,755.21,87931.72,False,False,False,Summer,print_ATL - Above The Line,print_Launch,0.008588595787731664,66406914.2612,6.6283191153842065,11.38432725559187,0.00855192362425708,18.011311754523895
ATL - Above The Line,Launch,cinema,74290.63,12992.14,False,False,False,Summer,cinema_ATL - Above The Line,cinema_Launch,5.718121110148136,965194265.6482,11.215753572947014,9.472176804857396,1.904808518736466,20.687839951631407
ATL - Above The Line,Title,cinema,20278.49,6088.9,False,False,False,Summer,cinema_ATL - Above The Line,cinema_Title,3.3304028642283505,123473697.761,9.91736530945991,8.714386940207879,1.4656605779239185,18.631538725853957
ATL - Above The Line,Launch,online display,13662.26,32650.76,False,False,False,Summer,online display_ATL - Above The Line,online display_Launch,0.4184362017913213,446083172.3176,9.522465757653148,10.393654038305352,0.34955499842968035,19.916015979856944
ATL - Above The Line,Title,cinema,2558.81,40366.39,False,False,False,Summer,cinema_ATL - Above The Line,cinema_Title,0.06338961695608648,103289922.3959,7.84768831596926,10.605777559787674,0.06146155803449574,18.45305038234153
ATL - Above The Line,Brand,partnership,48854.22,30289.36,False,False,False,Winter,partnership_ATL - Above The Line,partnership_Brand,1.6129168790624826,1479763057.0992,10.796616509489786,10.318584789061253,0.96046717549385,21.115147816026802
ATL - Above The Line,Title,bvod,2142.61,28147.35,False,False,False,Winter,bvod_ATL - Above The Line,bvod_Title,0.07612119791028286,60308793.5835,7.6702466026592635,10.245244017285104,0.0733630928595581,17.914988498218637
ATL - Above The Line,Title,ooh,3001.47,9438.13,False,False,False,Winter,ooh_ATL - Above The Line,ooh_Title,0.3180153271887546,28328264.051099997,8.007190562230615,9.15261909387551,0.2761270651392186,17.159370629236037
ATL - Above The Line,Brand,online display,4316.04,23983.11,False,False,False,Fall,online display_ATL - Above The Line,online display_Brand,0.1799616480097869,103512062.0844,8.37032526120632,10.085146806722788,0.16548193626276084,18.45519871541819
ATL - Above The Line,Title,bvod,11272.16,19438.09,False,False,True,Spring,bvod_ATL - Above The Line,bvod_Title,0.5799005972294603,219109260.5744,9.330179958148811,9.875041266219187,0.4573619319138493,19.20508107466454
ATL - Above The Line,Title,digital audio,10025.82,80850.44,False,False,False,Winter,digital audio_ATL - Above The Line,digital audio_Title,0.12400451995066446,810591958.3608,9.213018781831927,11.300368675607311,0.11689777277183423,20.513275352741903
ATL - Above The Line,Brand,bvod,1347.05,40331.91,False,False,False,Winter,bvod_ATL - Above The Line,bvod_Brand,0.033399112514135826,54329099.3655,7.2064143827724925,10.604923039987918,0.03285347806869708,17.810570559684553
ATL - Above The Line,Launch,paid social,1213.45,20860.42,False,False,False,Fall,paid social_ATL - Above The Line,paid social_Launch,0.05816996973215305,25313076.649,7.102046578389318,9.945656799104642,0.056540972453719314,17.04683172327188
ATL - Above The Line,Title,print,10080.16,155356.98,False,False,False,Fall,print_ATL - Above The Line,print_Title,0.06488385652192775,1566023215.5168002,9.218423614369318,11.953487281380893,0.06286573830548145,21.17180525976707
ATL - Above The Line,Title,ooh,11548.41,21051.47,False,True,False,Summer,ooh_ATL - Above The Line,ooh_Title,0.5485797428873138,243111006.6627,9.354389632394115,9.954773171894226,0.4373382159649468,19.309028718650776
ATL - Above The Line,Title,bvod,1561.31,48237.58,False,False,False,Spring,bvod_ATL - Above The Line,bvod_Title,0.0323670880670216,75313816.0298,7.353920774216677,10.783914394815245,0.03185430930247076,18.137174169028956
ATL - Above The Line,Title,print,180.98,23318.85,False,True,False,Fall,print_ATL - Above The Line,print_Title,0.0077611031418787805,4220245.472999999,5.203896790928544,10.057060208196743,0.007731140708726191,15.255404090230805
ATL - Above The Line,Brand,partnership,2184.35,141558.88,False,False,False,Summer,partnership_ATL - Above The Line,partnership_Brand,0.015430681565155077,309214139.528,7.689531277768115,11.860478086761951,0.01531283930978968,19.549544606257967
ATL - Above The Line,Title,tv,9786.54,30078.25,False,False,False,Summer,tv_ATL - Above The Line,tv_Title,0.3253693283352589,294361996.75500005,9.188865427136173,10.311590844242293,0.28169115896409763,19.50032085277434
ATL - Above The Line,Title,digital audio,82627.95,30983.2,False,False,False,Fall,digital audio_ATL - Above The Line,digital audio_Title,2.6668630096310255,2560078300.44,11.32211538236531,10.341232676118242,1.2993365307778022,21.663303681470126
ATL - Above The Line,Title,partnership,365.38,23960.19,False,False,False,Spring,partnership_ATL - Above The Line,partnership_Title,0.015249461711280254,8754574.222199999,5.903671046157313,10.08419071710625,0.015134357381007428,15.9850870042155
ATL - Above The Line,Title,cinema,1470.44,33575.03,False,False,False,Spring,cinema_ATL - Above The Line,cinema_Title,0.043795642178130596,49370067.1132,7.293996792122543,10.421567698508381,0.042863725259781396,17.714854889881654
ATL - Above The Line,Brand,bvod,1572.47,91818.12,False,False,False,Fall,bvod_ATL - Above The Line,bvod_Brand,0.017125922421413118,144381239.1564,7.361038650545777,11.427575833788651,0.016980926925179406,18.787967860168806
ATL - Above The Line,Title,bvod,36700.45,64396.38,False,False,False,Spring,bvod_ATL - Above The Line,bvod_Title,0.5699147995586087,2363376124.371,10.510571542798965,11.072828228035046,0.45102135009060196,21.583356995303408
ATL - Above The Line,Title,cinema,2981.6,28356.12,False,True,False,Fall,cinema_ATL - Above The Line,cinema_Title,0.10514837714045504,84546607.39199999,8.000550682328681,10.252633424008405,0.0999796039104014,18.252813518867388
ATL - Above The Line,Title,online display,617.41,151881.15,False,False,False,Summer,online display_ATL - Above The Line,online display_Title,0.004065086417899786,93772940.82149999,6.427151667905727,11.930860170158107,0.00405684627781314,18.356386905640175
ATL - Above The Line,Brand,digital audio,8705.78,66173.52,False,False,False,Summer,digital audio_ATL - Above The Line,digital audio_Brand,0.13155987470516908,576092106.9456,9.07185731148287,11.100050773574473,0.12359710091342,20.171778115503763
ATL - Above The Line,Title,cinema,1529.82,17764.29,True,False,False,Fall,cinema_ATL - Above The Line,cinema_Title,0.08611771143119144,27176166.1278,7.333558818530219,9.785001832554931,0.0826096055377909,17.11785093863438
ATL - Above The Line,Title,ooh,348.36,6904.71,False,False,False,Summer,ooh_ATL - Above The Line,ooh_Title,0.050452517194784434,2405324.7756000003,5.856102909177306,8.840103884597914,0.04922104008600807,14.69319590997838
ATL - Above The Line,Title,olv,633.85,18181.91,False,False,False,Winter,olv_ATL - Above The Line,olv_Title,0.03486157394905156,11524603.6535,6.4533887505158,9.808237420928874,0.03426767279591367,16.259994842874665
ATL - Above The Line,Brand,print,72639.92,41732.0,False,True,False,Fall,print_ATL - Above The Line,print_Brand,1.740628774082239,3031409141.44,11.19328367839321,10.63904746172768,1.0081873736656228,21.832293411870722
ATL - Above The Line,Brand,bvod,6353.69,50182.68,False,True,False,Winter,bvod_ATL - Above The Line,bvod_Brand,0.12661121327119237,318845192.08919996,8.756948401945943,10.823445153221895,0.11921420062545754,19.580216254837097
ATL - Above The Line,Title,ooh,3857.58,107757.9,False,True,False,Winter,ooh_ATL - Above The Line,ooh_Title,0.03579858182091522,415684719.88199997,8.258054519128363,11.587651603162806,0.03517270584366906,19.845437648392217
ATL - Above The Line,Brand,partnership,2022.77,9196.86,False,False,False,Fall,partnership_ATL - Above The Line,partnership_Brand,0.2199413712941156,18603132.5022,7.612717387586619,9.12672612728388,0.19880280127412472,16.738840592354528
ATL - Above The Line,Brand,bvod,5380.95,17746.94,False,False,False,Fall,bvod_ATL - Above The Line,bvod_Brand,0.30320438340356143,95495396.79299998,8.590806041017014,9.784024731830476,0.26482614186937964,18.374588613640537
ATL - Above The Line,Brand,digital audio,5266.48,8461.41,True,False,False,Fall,digital audio_ATL - Above The Line,digital audio_Brand,0.6224116311584003,44561846.5368,8.569307348803552,9.043389282008881,0.4839137034955381,17.612388614501167
